aperiodic_cmps_1,aperiodic_cmps_2,peak_freqs_1,peak_freqs_2,peak_freqs_3,GOF,EOF,ROI_2,SubjName
-20.2717671648045,0.2608469774871,8.01679843591828,10.3020336715261,12.1935781302702,0.940362407021112,0.0697669738788067,3,sub-cdf008
-20.5652138212247,0.276353442135646,4.89210597858196,9.40124949139896,14.0910106045941,0.942540002809673,0.096465993326257,4,sub-cdf008
-19.8403208297038,0.862448076265393,9.62948125645622,12.0540997014251,19.5734308734388,0.952715398594824,0.0705559210093981,5,sub-cdf008
-20.1193569777575,0.794716851265771,7.9883987164718,9.5015404498776,NaN,0.925421449944493,0.0735329461703612,6,sub-cdf008
-20.7096650743801,0.639542934445395,8.70803579580081,10.0307527536764,14.4147763551386,0.972886835584662,0.0613627261722102,7,sub-cdf008
-20.4922270665179,0.537407790858561,9.61641580158822,19.121001888809,NaN,0.961802303910945,0.0540996410402869,8,sub-cdf008
-20.4623420688661,0.462432526457302,4.83869267991843,7.1050077522847,9.77627556738818,0.9726514130799,0.0592911915436713,9,sub-cdf008
-21.440229732623,0.291793566487876,5.00890997091167,9.41399737957299,14.3304526020187,0.939797049282532,0.0775029665413045,10,sub-cdf008
-20.7973871675007,0.414714119111613,6.41669938191469,8.34640008004268,9.7557436937841,0.970554364997278,0.0367064786548801,11,sub-cdf008
-20.6247144558692,0.543688191679129,4.92180376871473,9.50486514000051,18.8619801625524,0.965456647295807,0.0680897418753353,12,sub-cdf008
-20.1623431021364,0.786345281062483,9.66969607674838,11.8502576996362,18.4843211085513,0.970760825645734,0.0448560640949119,13,sub-cdf008
-20.9459401166144,0.620814547340541,7.92552538893892,9.57032940481528,12.5106631962342,0.971914555624084,0.0420116400156406,14,sub-cdf008
-20.0996663858022,0.700901290281678,9.57675891584642,11.9849966977657,18.9071094636966,0.958537992323785,0.0618345018872513,15,sub-cdf008
-20.0890393584893,0.327170245725626,4.87750480860472,9.45428221407519,10.5212919935021,0.963836100427947,0.0586782216663747,16,sub-cdf008
-20.5937663636003,0.465218009636798,7.56262806767392,8.3064078653877,9.69673424510967,0.96377527505138,0.037219730117083,17,sub-cdf008
-20.4325914985351,0.528750512524892,6.34293072630307,8.29654857492397,9.70557448817907,0.89737599702365,0.0459029804281066,18,sub-cdf008
-20.6803866709915,0.593764135044252,6.26168178695942,8.20007246676254,9.79568169985561,0.951594809306435,0.0382534059471334,19,sub-cdf008
-20.4885617639222,0.656860500819612,4.86659108389889,9.62877193674178,18.956078267027,0.979682734483617,0.0535354679231901,20,sub-cdf008
-19.9803339119134,0.399912209608018,9.68115699580647,12.2567693783741,13.1298285491125,0.930034013614391,0.0600781953569606,21,sub-cdf008
-20.5289079746808,0.239215607919672,4.76562610647915,7.20698173880932,10.5022204741951,0.982250409592941,0.0342898215206818,22,sub-cdf008
-20.1854106229513,0.316138877005551,10.0337224496399,10.0429113714485,12.3391028484371,0.937139252312231,0.063364533501686,23,sub-cdf008
-20.1731549380343,0.362056208837442,4.79444674181137,6.85661384178301,9.69223862140075,0.972400490472143,0.0623180916908637,24,sub-cdf008
-20.5209507925173,0.56842273641023,6.49999999999993,9.75546448738659,11.9175228157415,0.941590477287797,0.0610537085961821,25,sub-cdf008
-20.4992380244707,0.212047732333957,8.43309578213264,12.0124548892031,NaN,0.845867506095675,0.093338609763277,26,sub-cdf008
-20.7750708130512,0.441414824164745,6.25604198486852,8.12039519924506,9.61740655562376,0.962619664272021,0.0351696705027388,27,sub-cdf008
-20.604136944918,0.266153346442791,4.89930809358016,7.08368810536489,9.98860610820247,0.962579222913998,0.0576557679780651,28,sub-cdf008
-20.4946319381621,0.566573685031545,8.26052891903617,10.4240699712705,18.0174257150063,0.946459036400722,0.0575447292779362,29,sub-cdf008
-20.4359375859859,0.432138860663591,8.95730389306792,8.97502118759834,10.4234442109741,0.967737449432286,0.0390221253351726,30,sub-cdf008
-20.987378380457,0.523946205026998,5.10317431795892,6.78191359539712,9.7720903830008,0.934805500480019,0.0360110845289667,31,sub-cdf008
-20.106283359624,0.717234533475552,9.59237212010636,11.8206197277655,19.5502598092716,0.95973091008464,0.0533719953258982,32,sub-cdf008
-20.1745082062712,0.598285666859439,7.92415199528811,9.60143310654388,18.4261459165966,0.955884091342852,0.0553451314306018,33,sub-cdf008
-20.6835484565437,0.375791344523645,5.06814314206362,7.68275947396878,9.57440240653575,0.958191350018505,0.0490556950637465,34,sub-cdf008
-20.5153375129611,0.784920499755074,9.53497742479566,11.9868532819372,18.8331734388003,0.94640675404605,0.0602310654954425,35,sub-cdf008
-20.6890473024079,0.600883070459559,9.63025669142174,10.3262707023062,19.6901436177131,0.961104657414577,0.0641962577820996,36,sub-cdf008
-20.3656538181116,0.858124067583922,9.70040990699948,NaN,NaN,0.934069779827495,0.0648930414447624,37,sub-cdf008
-21.0542914241166,0.523581866240066,4.97201079196561,7.84025799304246,9.62670322215144,0.978875459988061,0.0567457316675584,38,sub-cdf008
-20.2249504434958,0.725478153017405,9.73846469585684,18.8463429912292,NaN,0.934518480056122,0.0686531734340514,39,sub-cdf008
-20.8009219929346,0.5079104216235,4.99150541941535,7.86890220240075,9.87085622517568,0.968153759550904,0.038227620857707,40,sub-cdf008
-20.7364763227328,0.597330044318814,9.59773014650851,17.1323423063165,NaN,0.964087864817918,0.0523779287084539,41,sub-cdf008
-20.1321047206775,0.318999151093479,8.01558686980492,10.3938383853158,12.2415902990817,0.934545777708177,0.0713469880243847,42,sub-cdf008
-20.3523341915274,0.436761976491115,8.07619870402427,10.3479353672289,17.0661841848626,0.926787634877235,0.0699684175985192,43,sub-cdf008
-20.2424698161023,0.291092721602369,8.76859267911112,10.5784445337675,18.7496129784331,0.936485518370576,0.0625716599186794,44,sub-cdf008
-20.1313671865113,0.311109627494282,8.04428621024391,10.295663855087,12.213552053335,0.928195403332221,0.0796765605844728,45,sub-cdf008
-20.3849010873364,0.457366720395268,8.16390112695486,10.6623527182892,12.3446878577838,0.914615426490906,0.0525679176001508,46,sub-cdf008
-20.3931666639633,0.360795618699925,4.8342993244889,9.61502393927142,14.4117056351465,0.961944604987461,0.0784530825825801,47,sub-cdf008
-20.6816416161921,0.361367380104685,6.43018237298613,8.19586688420913,10.5019126136636,0.960067867681298,0.0304084658497769,48,sub-cdf008
-21.4983261699555,0.42250795647731,1.76371126509635,5.34673948035218,6.75336617534508,0.954005645186545,0.0324273250858166,49,sub-cdf008
-20.7844153812033,0.221659485241219,6.91353985023515,9.51890505925283,10.5916165758995,0.904686563231841,0.061235337876664,50,sub-cdf008
-20.561262026675,0.130090202655671,7.96449830397916,10.4590745434478,12.196655642665,0.854654337915643,0.067219204399784,51,sub-cdf008
-20.4069021433285,0.199663613424977,7.18515112807749,10.2458021277883,12.0168333041688,0.936248600487485,0.0426175232987162,52,sub-cdf008
-19.7977003814609,0.640749027934787,8.71712424030993,10.4549837239627,12.2466637006954,0.962801233227668,0.0580373868013014,53,sub-cdf008
-20.5173021295607,0.362338011221538,4.93727279180174,9.57052242890981,11.9161965543438,0.957682696159098,0.0753197453185681,54,sub-cdf008
-20.7960347858211,0.471956695764435,8.85498638196058,10.1326128223687,12.189650891293,0.958199455750733,0.0420600193961739,55,sub-cdf008
-20.4754117733623,0.428343109644739,8.82477418710921,10.3763906778836,12.403921291485,0.950078625417254,0.0548277743756443,56,sub-cdf008
-20.5613021628387,0.686932257837681,9.75179493923796,12.2228139390577,20.5514548427916,0.971007027100793,0.0407244909632795,57,sub-cdf008
-20.7485381396461,0.494080591368939,5.44277655094157,7.92219818989615,9.81793815195253,0.962385659932682,0.0391577922174069,58,sub-cdf008
-20.5463064308549,0.36053144098052,9.78988948007225,12.0303329990575,NaN,0.853101514377793,0.101532165783811,59,sub-cdf008
-20.1704426888452,0.296588217925263,10.4962197424264,12.0134093959546,22.184152891986,0.921000281109226,0.0836483033227762,60,sub-cdf008
-20.7209742829344,0.246561318120487,4.95791104353956,9.44956227505639,14.230962090318,0.940348964659451,0.0859495738742787,61,sub-cdf008
-20.2854345970642,0.547632190163996,4.83929781006428,9.64031499225996,11.9686387194638,0.956678452725644,0.05942526842433,62,sub-cdf008
-20.5574881548864,0.425872646281433,4.90886100375695,8.0864542213692,9.64704351176451,0.978640818418804,0.0553332514011624,63,sub-cdf008
-20.6195679659454,0.421332693967811,4.83404084007422,7.78944977135809,10.2884363478751,0.898920385766794,0.121462216698841,64,sub-cdf008
-20.7310865977661,0.644862394602829,9.70753024673358,NaN,NaN,0.924981661636494,0.0638027371472613,65,sub-cdf008
-20.7599386883189,0.337487491163221,4.82651873909989,8.74590172675112,9.89155836894058,0.972852081067348,0.0493813073809422,66,sub-cdf008
-21.6323602598728,0.195997188744497,4.8675345664737,9.60980262820332,NaN,0.918948243578733,0.124983680096476,67,sub-cdf008
-20.3629241134614,0.573613091182072,4.9656316979823,9.61570832922779,NaN,0.942791449901248,0.0661584225270124,68,sub-cdf008
-20.5673789643495,0.561449613825074,4.84999821073492,9.56197028205832,14.5990709331048,0.980408680261818,0.0565666159585723,69,sub-cdf008
-20.4444975812206,0.539485477717114,6.55670050956459,9.96164941502836,21.9131255614685,0.941374396412504,0.0408729188340321,70,sub-cdf008
-21.3271902998716,0.414695734206655,4.88759755474558,9.47652580312732,17.9129018464966,0.943035427395176,0.0663046779963168,71,sub-cdf008
-20.5246981453204,0.534378545275517,4.95994463134564,9.42528706056865,12.3106403713583,0.952783090841874,0.0490233068872655,72,sub-cdf008
-20.2099872572649,0.217784289499764,4.90218494516313,10.4989097417223,NaN,0.862982031982616,0.127064490265045,73,sub-cdf008
-20.4573551486401,0.515791220337424,9.42076189560029,25.5230887792042,NaN,0.841653969490025,0.0778195598146494,74,sub-cdf008
-20.406529502816,0.569111748460558,7.33957050554863,9.63531852941728,22.3750932931308,0.938409945847406,0.0396277385678045,75,sub-cdf008
-20.5076425242248,0.500836522780088,6.4363234904992,9.62858048776081,11.7271106565764,0.92522098177322,0.0511308091204955,76,sub-cdf008
-20.5577128431232,0.56143957703649,4.91847278994767,9.53038406023006,14.2977474864758,0.979930655383076,0.0561840562051599,77,sub-cdf008
-20.4724399400397,0.511648243163759,10.0843319811962,11.935488351602,NaN,0.909353059613405,0.0719421911276207,78,sub-cdf008
-20.6874215948147,0.279674162170402,4.97919088644694,6.77300682023909,7.86343114105501,0.961532709306484,0.0341022966789376,79,sub-cdf008
-20.4153187205644,0.53133652136131,9.64043454345865,11.9505165591604,NaN,0.92668075150953,0.0734852525780523,80,sub-cdf008
-20.4152930617908,0.457978568064942,4.85439471278067,9.61244772909754,10.7653685961725,0.96558716271458,0.0749726316869251,81,sub-cdf008
-20.4872595877197,0.46118762153621,4.82411889120709,6.28459835850645,9.51025566910156,0.945733270161869,0.0359137969030833,82,sub-cdf008
-20.4778678700058,0.503385879762725,5.75465579947069,8.54983656800078,21.4656057868516,0.924417319302417,0.0418192484638153,83,sub-cdf008
-20.5710955038691,0.539233507312005,6.64086991422137,10.2069151216839,11.9649416967208,0.955268509466133,0.0399369597141148,84,sub-cdf008
-20.2191414930606,0.493120330276666,4.8422439370441,7.47550663908124,9.72398683124175,0.948044182454334,0.0846034946221476,85,sub-cdf008
-20.4550689870113,0.701503066750269,9.5224512658248,12.9132184207938,15.1390054888723,0.958984863111007,0.0498886340461242,86,sub-cdf008
-20.5732237553246,0.488039563284774,4.79380876949107,7.76117993549176,9.31659175520535,0.964860116738138,0.0715429867001406,87,sub-cdf008
-20.8782276195793,0.430940566987218,1.91850732640299,7.78253217649405,21.9934442962752,0.935163437963227,0.0342151718080678,88,sub-cdf008
-20.534980550146,0.585182946259545,9.62502347424687,NaN,NaN,0.937619909943621,0.0656720979287371,89,sub-cdf008
-20.2708775705779,0.629303189544457,4.84877401239832,9.63086774495964,15.4616294434161,0.96810257282072,0.0525705126088252,90,sub-cdf008
-20.5847255745763,0.470550809673492,4.83802627616397,9.6062516156842,11.6594185471963,0.930333753742039,0.0716950731971676,91,sub-cdf008
-20.5573950555848,0.586813104291877,4.94508658399183,7.99454378549576,9.68802917136643,0.940244161390178,0.0628584018173048,92,sub-cdf008
-20.7004665398608,0.322230094857724,4.7472101943097,7.33917118670441,9.7916428803444,0.957020308470087,0.0676503539994374,93,sub-cdf008
-21.2063483089478,0.394380893010178,4.74628210488467,7.01195694192416,9.61335320600882,0.976980263424576,0.0703749335769405,94,sub-cdf008
-20.7074091978217,0.513538559385144,4.93815273505156,9.4121231253124,18.6446815981826,0.944943580458653,0.0763223718483898,95,sub-cdf008
-21.5766602276331,0.412695250233758,4.8535680990445,6.62566892635123,9.67529839656223,0.978291319217242,0.0521653484255492,96,sub-cdf008
-21.1824099159199,0.384315860615067,4.85734155563327,9.34236327233252,14.5751423620307,0.931346743129497,0.0684850320170229,97,sub-cdf008
-20.5905742484541,0.526606332496529,6.88542514359174,9.81980956856639,23.3443920912607,0.923892631582532,0.0445028646226676,98,sub-cdf008
-20.4827159907211,0.435690380535079,9.62286424143749,19.091903724331,NaN,0.942589633013678,0.0783102948434122,99,sub-cdf008
-19.8247819074906,0.829837726919765,4.98970313087474,9.66408107594189,24.417386534248,0.960511868749752,0.0601575571236609,100,sub-cdf008
-20.7245032862833,0.710018365140178,9.66516589034177,12.3092656169039,NaN,0.959587627023974,0.0472973195060612,101,sub-cdf008
-20.4317510050349,0.633372943641595,4.83202391756247,9.41310564733719,10.1397580070474,0.957493635527113,0.0761004126847444,102,sub-cdf008
-20.4253760903541,0.370396712630383,4.96560141116523,10.3492978237782,17.8467413054501,0.942749988661277,0.056546168376998,103,sub-cdf008
-20.1925033973626,0.351114580381885,5.05951540761381,7.78938317208323,9.86926824773528,0.921517042624144,0.0626305447599966,104,sub-cdf008
-20.1010491948104,0.504341644073645,4.87749664926608,9.6710046623479,10.6120241332835,0.94905284486009,0.0883915421504272,105,sub-cdf008
-20.7116763301862,0.522676528501358,5.80259739965193,7.67502989398073,24.5658384993833,0.906663218236004,0.0456786374032788,106,sub-cdf008
-20.5391553012977,0.226416289844988,10.1527178373309,11.9698489730904,22.7092638952185,0.921712376929308,0.0734974909627612,107,sub-cdf008
-20.5942655728882,0.12825945348737,4.85879080910291,6.98882444683793,10.5600736367941,0.850695860475391,0.0659351232094647,108,sub-cdf008
-20.0564814501481,0.332238821063079,7.8813158174979,10.385221891433,17.3362945363094,0.897605568576689,0.0491244822980206,109,sub-cdf008
-20.6738065315802,0.281678914265256,4.82588647705544,9.71096791401911,11.6895417919606,0.947290698349545,0.0860055453804632,110,sub-cdf008
-21.377835431863,0.285632578342237,4.8492686228377,9.60656747549565,NaN,0.923870194688686,0.125416562851748,111,sub-cdf008
-20.6732644154661,0.545555823322488,4.67221309351708,7.48373159074594,10.0227729551676,0.959318442230069,0.0392165296363497,112,sub-cdf008
-20.6931903641961,0.544966945721685,9.55640988791082,14.8651362427725,18.4749411060041,0.953759957750545,0.0487326996183274,113,sub-cdf008
-20.525676019051,0.549116980808491,4.8830152158286,9.54424545970888,NaN,0.943039124819912,0.0663722622265214,114,sub-cdf008
-19.9331282816423,1.00398876434083,5.97040381796042,7.75351060128961,9.3728799012298,0.988553826549926,0.0301998680493368,1,sub-cdf009
-20.3439743406153,0.607662701432438,7.07431794018062,9.79073922416302,14.2398862645459,0.946964230755833,0.0495713766262302,2,sub-cdf009
-19.879331640474,0.850476159560042,5.50980079523009,7.70208556264636,13.1192496435335,0.968311677222997,0.0428914849010407,3,sub-cdf009
-20.4877084347679,0.838703399809547,6.17764583659191,9.65089489168039,13.1186222379317,0.979835571059506,0.0444185594735082,4,sub-cdf009
-20.0304867709889,0.771540107154099,6.38723596135056,7.6496996047484,9.74575756540493,0.981434912103894,0.0320973725101265,5,sub-cdf009
-20.3175237003048,0.741486570266007,7.25958723361246,11.7778402163803,13.7477083520493,0.975674908062565,0.0423474831460209,6,sub-cdf009
-20.6383297406185,0.837898836476332,12.1229347652976,NaN,NaN,0.939881572234487,0.0808093876740656,7,sub-cdf009
-20.3904092529397,0.742515674402034,6.04012893772311,7.82924605000885,9.20038990936352,0.970559387409312,0.0338970542689878,8,sub-cdf009
-20.2103488341308,0.667520894558073,6.3071689155356,9.67309739657577,13.9659611224885,0.977957035652441,0.0319304392652391,9,sub-cdf009
-21.3647815644546,0.574096489185953,5.98216037752412,9.5744628969751,14.6764398197442,0.972508619072416,0.0368234412138886,10,sub-cdf009
-20.0057853656327,0.997550736675955,5.93141061737766,7.37024407049966,15.0937533391794,0.977958184308492,0.0392460883113705,11,sub-cdf009
-20.515215644037,0.798796501845905,5.94248422768772,8.47813042823522,13.3638293061745,0.984380293709205,0.0357185159020002,12,sub-cdf009
-20.069228816046,0.926465988608034,8.30291133231199,15.1058865547941,NaN,0.966320159649762,0.0466920686907297,13,sub-cdf009
-20.5174239724508,0.828146538702986,7.67130234507975,9.37961673390816,13.6789124460618,0.975990172294871,0.0370435338531198,14,sub-cdf009
-20.1525467332722,0.880370278104393,6.21029042336438,7.99896846791302,9.61668366869154,0.980642574485352,0.0367876162012232,15,sub-cdf009
-19.7875009578879,0.666202856329634,8.31862360005548,14.6379210964523,16.5620472339362,0.967040203439225,0.0401706301521384,16,sub-cdf009
-20.3450988069145,0.746715797098163,6.03761597820483,8.29221115416098,15.193578903278,0.986615301524285,0.0252850381276267,17,sub-cdf009
-20.7607218312878,0.71238785937511,7.87545465456704,21.4996493215477,NaN,0.936418861117012,0.0440161327253303,18,sub-cdf009
-20.5225092787694,0.709276611565159,4.58803937037426,6.98021098244808,9.46302885102792,0.9745718603529,0.0346936780630344,19,sub-cdf009
-20.553709022684,0.766165795941133,8.4966352191388,14.4483318639313,18.7613558310146,0.975862403517982,0.0440560620853631,20,sub-cdf009
-19.6969280323356,0.815725407620867,6.92631296109005,9.19274965606663,10.5471815821209,0.98578446075404,0.0348502408814116,21,sub-cdf009
-19.93646102918,0.719416045579025,7.94645326670932,13.8159117231134,16.3182798528592,0.97339593861824,0.0377482820312721,22,sub-cdf009
-19.8911429605804,0.748148086335191,6.8865316888917,9.29976914816389,10.6435979093464,0.983481717388384,0.03203823351111,23,sub-cdf009
-19.5118053248311,1.04491729872184,6.37566088135437,9.49512104827964,13.838666350391,0.993651892399429,0.0296117877990264,24,sub-cdf009
-20.2460739595918,0.772539339087645,5.49347854474477,7.45629933866337,9.29047962203859,0.966828515716635,0.0404701296742889,25,sub-cdf009
-20.1148012053803,0.792928151862748,5.04298802811665,7.44891833852596,15.2716850442764,0.977814889169595,0.0352103746051607,26,sub-cdf009
-20.2439173659826,0.748779039342401,4.9725479503518,6.90910948172202,10.5479654008641,0.97138281773746,0.0386488899486372,27,sub-cdf009
-19.9237886673161,0.896230593138812,8.71607045872149,14.7091009840163,18.1516618758877,0.983010886842804,0.0385637097733696,28,sub-cdf009
-19.9264102027078,0.960261537780106,5.94143557103405,7.73384352937007,9.46407100234286,0.984097640531175,0.0323299246966505,29,sub-cdf009
-19.9720253098032,0.963667647993387,7.70137002734926,14.4753595696497,NaN,0.973703843621206,0.0485094615911181,30,sub-cdf009
-20.1121928238005,0.709547683483758,7.24510031879467,9.98940899669999,16.9082891352841,0.973372938355329,0.0313319861204187,31,sub-cdf009
-20.9891088400798,0.559533321326732,7.41715220242911,10.7177149092169,15.894514076526,0.925243212488875,0.0423687707827967,32,sub-cdf009
-19.8737125784782,0.941083313353186,7.93726009900733,15.8448214085265,NaN,0.979716938737299,0.0398988263090052,33,sub-cdf009
-20.4918148315683,0.668179068797729,7.36628785143342,13.1328718454714,14.9783585642383,0.962767089251363,0.0375912976688595,34,sub-cdf009
-20.5245650355458,0.863323858895399,6.31262457503621,7.95313954604254,9.59799472746652,0.984930768663062,0.0328492116127991,35,sub-cdf009
-20.2378353341009,0.959585147356233,8.17677252342029,14.1549678740202,20.1182098795051,0.985311785295693,0.045024689803203,36,sub-cdf009
-20.3904173157168,0.736858155410839,6.98789606438426,10.0000000000921,12.1158473738824,0.980482125298319,0.0336336766961879,37,sub-cdf009
-21.3910287155568,0.457484023526051,8.85277334400171,15.0062972221526,16.0000000000001,0.943526530771585,0.0400414721805125,38,sub-cdf009
-20.1941373581732,0.899201386256825,6.0061497530564,8.55408588995175,14.8562001699531,0.96771585968525,0.0421237988582994,39,sub-cdf009
-20.1482073364348,0.799065056267342,6.45748083169566,8.73613734849151,11.8663523957829,0.981436245301959,0.041400921992299,40,sub-cdf009
-20.4709702168483,0.904348144152789,8.11677171849823,9.87498619954319,12.8623283586335,0.984040312072293,0.0345241217530902,41,sub-cdf009
-19.9649265399141,0.783514700322057,7.68030468909515,11.1337267278505,14.7600531987545,0.975113787896853,0.0384059442031533,42,sub-cdf009
-20.0336386003714,0.938816029342291,7.49349606108605,11.370380568563,14.3835676640526,0.979602678984966,0.0433230161311468,43,sub-cdf009
-19.821042788713,0.745679921088524,7.48414270739035,15.1405813882857,NaN,0.955615471843708,0.0512282544261816,44,sub-cdf009
-19.8545191351599,0.901449082564889,6.12469439879445,7.79079648792024,10.8763501237799,0.987956468509726,0.029116664183302,45,sub-cdf009
-20.6304908740418,0.718876063048621,6.14112488787883,7.49153068768857,9.72256304364673,0.980759183586377,0.0300366644252245,46,sub-cdf009
-20.1391950341877,0.875894226314346,6.00088891552131,9.61387131379111,15.0201259962929,0.984889115347179,0.0362408775693043,47,sub-cdf009
-20.2676215330927,0.837413652635095,6.25459154692667,7.48756246035885,15.1211368726811,0.976770878006876,0.0396041510725951,48,sub-cdf009
-21.2247651671199,0.529187095387463,5.18023138270943,7.62539885039929,9.37044590777603,0.941419616409881,0.0377085609538345,49,sub-cdf009
-20.1512080124605,0.676980206779633,6.8659236016355,13.0976683711319,22.4612188906666,0.972082548642755,0.0341194264900728,50,sub-cdf009
-19.8845134553819,0.779246358282333,7.21432488518982,19.7469842424121,NaN,0.951118727191517,0.0557848438184959,51,sub-cdf009
-19.9377713481867,0.737001527257864,7.67685338705418,12.469859507122,13.9958516894232,0.970962943021318,0.0406524862141049,52,sub-cdf009
-19.7881923494264,1.02505444168477,6.29877472325635,9.23777972779496,13.4178423555468,0.984514133346375,0.0423292270087197,53,sub-cdf009
-20.5008789472707,0.735502715233457,6.88346880782544,11.1780518987039,17.4424605920085,0.974150014665122,0.0502378445801492,54,sub-cdf009
-20.4257712087356,0.796013040741786,8.09257833742302,16.0261212483701,20.1526022942094,0.971183183816813,0.0415640967681165,55,sub-cdf009
-20.3059208316189,0.858445908372679,5.47042893085133,8.21245912491518,11.1640924681011,0.987685088700569,0.0274306232541196,56,sub-cdf009
-20.3862528739127,0.784820451951933,7.05012751471515,9.18909454224953,10.4516607294438,0.976496504091711,0.0349786970361986,57,sub-cdf009
-20.2878396198157,0.783338462717786,5.46188058958185,7.59925979216267,12.8436663779868,0.984517999067602,0.0355689438624674,58,sub-cdf009
-20.1289440929376,0.63776723786097,7.13361109717177,9.45977375852332,13.251556677298,0.942939162190839,0.0524244104568684,59,sub-cdf009
-19.7075950867488,0.735351980992888,7.60561408489372,11.8693149029867,15.3402462594948,0.94774704264086,0.0541361941028754,60,sub-cdf009
-20.6202383610863,0.714266174467789,9.375352045642,15.995787269584,19.224659058783,0.970579156965188,0.0424857575016364,61,sub-cdf009
-19.9262705146051,0.832448180094082,7.92649093528484,11.2306863311415,12.7739916432187,0.974583919736642,0.0424773400264877,62,sub-cdf009
-20.3207385780664,0.651988269435541,7.94475204917144,12.96353482753,15.5591530811109,0.980388076820297,0.0364535143845135,63,sub-cdf009
-20.1006382696929,0.965019200683976,9.08578327441861,15.8533664514014,NaN,0.97858285254734,0.0607549317398913,64,sub-cdf009
-20.3720853151681,0.731695040182253,8.26127950621122,13.4965074375191,16.2930202947078,0.940261363474704,0.0540894592054333,65,sub-cdf009
-20.0837485815863,0.762978535053566,8.84257546279895,15.0944371088197,18.9559176728798,0.968172890878587,0.0492174434604524,66,sub-cdf009
-21.2225913829307,0.610120010734917,8.35502664039359,11.1612974608924,13.3769965903932,0.983700279573905,0.0322495780155814,67,sub-cdf009
-20.3281523583376,0.911131933182786,5.54712608493556,7.34314315616363,9.06540344479346,0.984160289297432,0.0320996361245102,68,sub-cdf009
-20.6635450902064,0.683006873318755,8.37028834361451,10.1212845667216,13.0072452264309,0.966806959937358,0.0488089384212463,69,sub-cdf009
-20.3338354852084,0.751682133001605,7.08806380398816,9.45173179891666,15.5479654008641,0.974654808533018,0.036295791520492,70,sub-cdf009
-20.888674793862,0.62990475577392,7.44673219108113,12.7809270137409,16.1312352675679,0.97065963876564,0.0380642594245619,71,sub-cdf009
-20.225707874433,0.801996183154544,5.40909519451282,7.19954944867636,9.68168022337487,0.981709722999913,0.0348434966805398,72,sub-cdf009
-19.7285534883801,0.722327637010472,7.71657547004251,10.0791766739632,15.0249046796321,0.967746248920305,0.0468027410949784,73,sub-cdf009
-19.9386373868917,0.831261204258896,5.83623928857915,7.38381878792882,9.04395898481677,0.984389263555274,0.0307033805581874,74,sub-cdf009
-20.2993968737738,0.666276086889153,5.51859783658755,7.37843937682452,8.36705275849573,0.97009702282922,0.0331112253684463,75,sub-cdf009
-20.1574412812726,0.823738089742104,7.74036253942215,15.6215400488646,22.9408573488079,0.978293133354125,0.0366077936207653,76,sub-cdf009
-20.3693471444983,0.81907392618309,8.83684370781916,13.2758347582381,18.4334011110827,0.969515043972607,0.0463550021399795,77,sub-cdf009
-19.8197785246429,1.02890889571576,7.07278680652655,8.88976115585282,15.6941162963695,0.982787374343432,0.0388040127183911,78,sub-cdf009
-19.947644024022,0.716939011952918,8.07533037638979,12.2372764431933,13.663231676917,0.971197154677028,0.0373361173931574,79,sub-cdf009
-20.1639309177075,0.867181281068243,5.61649237228448,7.66926660885223,9.85186854710551,0.975521617503588,0.0389792101896564,80,sub-cdf009
-20.106731046864,0.861411103923122,6.34777179834875,9.64144509253612,14.487467759002,0.987291190318107,0.0404053997654985,81,sub-cdf009
-20.2337768065144,0.739647518165735,8.19347837878078,16.4999999999994,NaN,0.959252823025554,0.0456622916498375,82,sub-cdf009
-19.8558266387114,0.821351768325199,5.49443606207127,7.48782894768595,9.63325158759094,0.985251670983397,0.0319057718756027,83,sub-cdf009
-20.2144902905469,0.731629356954645,6.42837100853689,10.8515856501927,19.4127432346932,0.977125895216357,0.0321367218519678,84,sub-cdf009
-19.5712144718913,1.01776781534672,9.54457029954968,15.3526772004806,17.4520345991467,0.978140161012177,0.0543347978866276,85,sub-cdf009
-20.0412584382409,1.05843061989324,7.2335061478512,13.9743712947865,20.7508204307556,0.980065802966918,0.0468165846115003,86,sub-cdf009
-20.2109010506189,0.964253259161555,8.4357836693146,14.9040277892235,20.1479562871266,0.982368025608241,0.0447631381317382,87,sub-cdf009
-20.9274773498511,0.487339734063598,7.11881012532915,9.06188118423495,22.8338035312474,0.942734759104451,0.0356574072991507,88,sub-cdf009
-20.2775181162725,0.720452075247784,7.78353132143179,11.3209389167622,15.0196308852803,0.95999557187662,0.0437258596818228,89,sub-cdf009
-19.953588367864,0.865110707958751,8.301574380643,15.1467923624408,20.3910189555952,0.976336882156333,0.0421753907268528,90,sub-cdf009
-20.3017179700549,0.697029610172466,9.92733938128232,NaN,NaN,0.936616119986834,0.0621379639463006,91,sub-cdf009
-20.5601394505942,0.778396424550452,7.28621578403912,10.5506321738799,12.2564386501703,0.972684664933292,0.044835920076155,92,sub-cdf009
-20.1167392479003,0.974244119588154,9.13634828544942,16.0030398700282,NaN,0.977200002223441,0.0646788478920617,93,sub-cdf009
-20.7661206739644,0.738611821250867,9.51914711312061,13.2281139171699,18.5007711878835,0.98097602125623,0.0430996139725093,94,sub-cdf009
-20.3738539304712,0.705122901501283,7.53810699816905,10.7231093712803,12.8999662083037,0.982780512796327,0.0321898548911957,95,sub-cdf009
